candidate_id,source_id,response_type,paper_title,local_relpath,covariate,tier,domain,recommended_grain,evidence_source,candidate_rank,candidate_text,existing_value,target_status,needs_pdf_verification
cand_001104,6a14a9e9-da4e-425f-bf9d-59fa573487e1,survival,"Guzmán et al. - 1994 - Injury, regeneration and growth of Caribbean reef corals after a major oil spill in Panama.pdf","literature/META_ANALYSIS_POOL/Guzmán et al. - 1994 - Injury, regeneration and growth of Caribbean reef corals after a major oil spill in Panama.pdf",sedimentation,2,environment,treatment_or_source,pdf_text_regex,2,"December 1988 and June 1990, an unestimated Sedimentation.",,pdf_text_candidate,1
cand_001105,6a14a9e9-da4e-425f-bf9d-59fa573487e1,survival,"Guzmán et al. - 1994 - Injury, regeneration and growth of Caribbean reef corals after a major oil spill in Panama.pdf","literature/META_ANALYSIS_POOL/Guzmán et al. - 1994 - Injury, regeneration and growth of Caribbean reef corals after a major oil spill in Panama.pdf",sedimentation,2,environment,treatment_or_source,pdf_text_regex,3,Corals were collected by pended sediments were sampled using 6 sediment,,pdf_text_candidate,1
cand_001106,6a14a9e9-da4e-425f-bf9d-59fa573487e1,survival,"Guzmán et al. - 1994 - Injury, regeneration and growth of Caribbean reef corals after a major oil spill in Panama.pdf","literature/META_ANALYSIS_POOL/Guzmán et al. - 1994 - Injury, regeneration and growth of Caribbean reef corals after a major oil spill in Panama.pdf",algal_competition,2,biotic_context,treatment_or_observation,pdf_text_regex,1,is soon colonized and overgrown by algae and other tion.,,pdf_text_candidate,1
cand_001107,6a14a9e9-da4e-425f-bf9d-59fa573487e1,survival,"Guzmán et al. - 1994 - Injury, regeneration and growth of Caribbean reef corals after a major oil spill in Panama.pdf","literature/META_ANALYSIS_POOL/Guzmán et al. - 1994 - Injury, regeneration and growth of Caribbean reef corals after a major oil spill in Panama.pdf",algal_competition,2,biotic_context,treatment_or_observation,pdf_text_regex,2,algae that characteristically settle within a few days of,,pdf_text_candidate,1
cand_001108,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,initial_wound_area_mm2,1,wound_geometry,treatment_or_observation,pdf_text_regex,1,determined by the initial lesion size (proposed by Fisher,"158.7, 159.8",existing_source_covariate,1
cand_001109,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,initial_wound_area_mm2,1,wound_geometry,treatment_or_observation,pdf_text_regex,2,used to estimate when rapid changes in lesion size were healing inwards from the periphery of the lesion.,"158.7, 159.8",existing_source_covariate,1
cand_001110,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,initial_wound_area_mm2,1,wound_geometry,treatment_or_observation,pdf_text_regex,3,cavernosa lesion size (cm2 with 1.75 Island,"158.7, 159.8",existing_source_covariate,1
cand_001111,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,injury_mechanism_standard,1,wound_design,treatment,pdf_text_regex,1,12.7 mm diameter diamond coring drill bit attached to a 2ð y 1  y 2 Þ,drill_or_grinding,existing_model_covariate,1
cand_001112,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,injury_mechanism_standard,1,wound_design,treatment,pdf_text_regex,2,"Stanley FatMax pneumatic drill (Stanley Black & Decker, b ¼",drill_or_grinding,existing_model_covariate,1
cand_001113,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,injury_mechanism_standard,1,wound_design,treatment,pdf_text_regex,3,Coral lesion cores were drilled 3 mm ± 1 mm and these estimated rates were tested using repeated mea-,drill_or_grinding,existing_model_covariate,1
cand_001114,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,temperature_regime,1,environment,treatment_or_source,pdf_text_regex,1,Study sites labelled sample collection tubes in ambient seawater.,,pdf_text_candidate,1
cand_001115,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,temperature_regime,1,environment,treatment_or_source,pdf_text_regex,2,was altered in larval corals in response to thermal stress degree that they were not statistically significant.,,pdf_text_candidate,1
cand_001116,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,temperature_regime,1,environment,treatment_or_source,pdf_text_regex,3,cally in response to elevated seawater temperatures from part of the extracellular matrix (ECM) (e.g.,,pdf_text_candidate,1
cand_001117,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,colony_size_value,1,intrinsic_state,observation_or_treatment,pdf_text_regex,1,hidden information of colony size-frequency distributions.,,pdf_text_candidate,1
cand_001118,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,monitoring_duration_days,1,study_design,source_or_treatment,pdf_text_regex,1,Lesions were photographed after lesion creation at day 0,,pdf_text_candidate,1
cand_001119,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,monitoring_duration_days,1,study_design,source_or_treatment,pdf_text_regex,2,"or 33 days following injury, and coral tissue was flash- Montastraea cavernosa  Grenada",,pdf_text_candidate,1
cand_001120,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,monitoring_duration_days,1,study_design,source_or_treatment,pdf_text_regex,3,between sites or number of incidental polyps damaged in 2 months after the observation periods in 2014 and 2015,,pdf_text_candidate,1
cand_001121,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,timepoint_days,1,response_timing,observation,pdf_text_regex,1,"The initial polyp sample, the day 14, and the",,pdf_text_candidate,1
cand_001122,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,timepoint_days,1,response_timing,observation,pdf_text_regex,2,Lesions were photographed after lesion creation at day 0,,pdf_text_candidate,1
cand_001123,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,timepoint_days,1,response_timing,observation,pdf_text_regex,3,"cavernosa colonies at days 0, 14, 33 at Sandy Island and",,pdf_text_candidate,1
cand_001124,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,sample_size,1,study_design,observation_or_treatment,pdf_text_regex,1,All lesions created in 2014 (n = 128) were the periphery of the circular lesions.,30,existing_response_extraction,1
cand_001125,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,sample_size,1,study_design,observation_or_treatment,pdf_text_regex,2,All lesions created in 2015 (n = 124) were mouth within the 35-day observation period in 2015.,30,existing_response_extraction,1
cand_001126,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,variance_type,1,response_value,observation,pdf_text_regex,1,cavernosa during the first month of the age ± SE).,SE,existing_response_extraction,1
cand_001127,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,variance_type,1,response_value,observation,pdf_text_regex,2,Methods age ± SE) below the surface of the water.,SE,existing_response_extraction,1
cand_001128,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,variance_type,1,response_value,observation,pdf_text_regex,3,(average ± SE) deep in each colony.,SE,existing_response_extraction,1
cand_001129,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,endpoint_definition,1,response_timing,source_or_treatment,pdf_text_regex,1,There were significant normal tissue pigmentation returned to the regenerated,,pdf_text_candidate,1
cand_001130,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,endpoint_definition,1,response_timing,source_or_treatment,pdf_text_regex,2,of the regenerated lesions regained complete pigmentation,,pdf_text_candidate,1
cand_001131,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,endpoint_definition,1,response_timing,source_or_treatment,pdf_text_regex,3,at the centre of the healed polyp and slight pigmentation of the,,pdf_text_candidate,1
cand_001132,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,field_lab_mesocosm,1,study_design,source,pdf_text_regex,1,Polyps were stored in the field in the MVE SC,field,existing_model_covariate,1
cand_001133,65ccf3b6-92c0-416b-93ba-1cfd827b1ba1,rate,Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,literature/META_ANALYSIS_POOL/Horricks et al. - 2019 - Differential protein abundance during the first month of regeneration of the Caribbean star coral Mo.pdf,field_lab_mesocosm,1,study_design,source,pdf_text_regex,2,"Field observations have noted lipid and rhamnose, respectively.",field,existing_model_covariate,1
