value_key,source_id,paper_title,covariate,value,value_kind,dataset_files,row_count,support_status,token_coverage,numeric_coverage,matched_terms,notebook_content_chars,notebook_content_sha256,note
nlmval_64393af752c5,12939915-cb9c-4190-9682-7477eb8d2698,,sample_size,5,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv | data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,8,partial_token_or_numeric_match,,1.00,5,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_3ebc840d4813,12939915-cb9c-4190-9682-7477eb8d2698,,species,Acropora aspera,quantitative_extraction_value,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,4,direct_string_match,1.00,1.00,Acropora aspera,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_efa3ff6620b8,12939915-cb9c-4190-9682-7477eb8d2698,,taxon_raw,Acropora aspera,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv,4,direct_string_match,1.00,1.00,Acropora aspera,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_33746fc26ee8,12939915-cb9c-4190-9682-7477eb8d2698,,timepoint_or_interval,12 d,quantitative_extraction_value,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,2,numeric_only_present,,1.00,12,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_491ac864653f,12939915-cb9c-4190-9682-7477eb8d2698,,timepoint_or_interval,6 d,quantitative_extraction_value,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,1,partial_token_or_numeric_match,,1.00,6,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_c4abd4ab2a8b,12939915-cb9c-4190-9682-7477eb8d2698,,timepoint_or_interval,10 d,quantitative_extraction_value,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,1,numeric_only_present,,1.00,10,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_db195be0dc11,12939915-cb9c-4190-9682-7477eb8d2698,,treatment,ambient SST 26 C,quantitative_extraction_value,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,3,high_token_match,1.00,1.00,ambient | sst | 26,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_715bb64ffd67,12939915-cb9c-4190-9682-7477eb8d2698,,treatment,sub-bleaching SST 32 C,quantitative_extraction_value,data/extraction/rate/RATE_EXTRACTED_OBSERVATIONS.csv,1,high_token_match,1.00,1.00,bleaching | sst | sub | 32,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_316eebadd7eb,12939915-cb9c-4190-9682-7477eb8d2698,,treatment_or_stressor,ambient SST 26 C,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv,3,high_token_match,1.00,1.00,ambient | sst | 26,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_e699a4a7c8b7,12939915-cb9c-4190-9682-7477eb8d2698,,treatment_or_stressor,sub-bleaching SST 32 C,quantitative_extraction_value,data/extraction/all_responses/ALL_RESPONSE_EXISTING_EXTRACTION_ROWS.csv,1,high_token_match,1.00,1.00,bleaching | sst | sub | 32,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_ebb886b50dce,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,colony_size_value,20,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,numeric_only_present,,1.00,20,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_0a774c678866,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,injury_mechanism_standard,removal of apical tips (~3 cm of the apical region),response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,high_token_match,1.00,1.00,apical | region | removal | tips | 3,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_6303da4ffa16,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,lesion_depth_mm,30,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,numeric_only_present,,1.00,30,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_7a7ef0a7849a,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,lesion_position_standard,apical region,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,direct_string_match,1.00,1.00,apical region,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_74d44b8cd22c,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,light_PAR,700-1500,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,direct_string_match,1.00,1.00,700-1500,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_05c42bb22640,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,sample_size,5,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,partial_token_or_numeric_match,,1.00,5,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_22086be262af,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,sample_size,20,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,numeric_only_present,,1.00,20,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_cbee4651802a,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,taxon_raw,Acropora aspera,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,direct_string_match,1.00,1.00,Acropora aspera,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_de666313e869,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,temperature_c,"26, 32",response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,numeric_only_present,,1.00,26 | 32,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_8666f34fde39,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,temperature_regime,increased to 32 °C during daylight hours,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,2,high_token_match,1.00,1.00,daylight | during | hours | increased | 32,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_71601fc792f4,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,colony_size_cm,20,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,numeric_only_present,,1.00,20,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_c3e218e7e979,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,control_description,Ambient seawater temperature (26 °C) and tips left intact,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,high_token_match,1.00,1.00,ambient | intact | left | seawater | temperature | tips | 26,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_a0b79c88b068,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,country_territory,Australia,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv | notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,3,direct_string_match,1.00,1.00,Australia,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_e93b4e0081d4,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,depth_max_m,0.3,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,numeric_only_present,,1.00,0.3,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_a1e727ccf86e,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,depth_min_m,0.3,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,numeric_only_present,,1.00,0.3,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_23c5997d0d46,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,flow_regime,flow-through seawater with high turnover rate and internal pumps,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,high_token_match,1.00,,flow | high | internal | pumps | rate | seawater | through | turnover,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_ee745b592ed0,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,flow_regime_raw,flow-through seawater with high turnover rate and internal pumps,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,high_token_match,1.00,,flow | high | internal | pumps | rate | seawater | through | turnover,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_ed226467b320,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,growth_form,branching,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,branching,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_5708b24284e5,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,growth_form_raw,branching,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,direct_string_match,1.00,1.00,branching,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_abd0f4198c71,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,latitude_raw,23°26′36.2′′S,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,,0.50,23,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_285237eaf17d,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,lesion_depth,30,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,numeric_only_present,,1.00,30,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_10c378abedc3,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,lesion_depth_raw,30,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,numeric_only_present,,1.00,30,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_fab83d2837ef,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,lesion_method,removal of apical tips (~3 cm of the apical region),source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,high_token_match,1.00,1.00,apical | region | removal | tips | 3,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_9aafb0721e7e,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,lesion_method_raw,removal of apical tips (~3 cm of the apical region),source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,high_token_match,1.00,1.00,apical | region | removal | tips | 3,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_42eed1cb0b20,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,lesion_position,apical region,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,apical region,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_4e41ff0509ac,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,lesion_source,experimental,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,experimental,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_b178ea6ba826,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,lesion_type,tissue and skeleton,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,tissue and skeleton,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_eb9361982727,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,lesion_type_raw,tissue and skeleton,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,direct_string_match,1.00,1.00,tissue and skeleton,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_664a35c4977a,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,light_par,700-1500,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,700-1500,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_4340134ca493,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,light_raw,700-1500; full sunlight with no direct shading,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,partial_token_or_numeric_match,1.00,0.50,direct | full | shading | sunlight | 700,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_d0006e5854f6,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,light_regime,full sunlight with no direct shading,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,full sunlight with no direct shading,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_e8b3db6ef1f0,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,location_raw,Heron Island reef flat,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv | notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,3,direct_string_match,1.00,1.00,Heron Island reef flat,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,
nlmval_76a70ab1163b,12939915-cb9c-4190-9682-7477eb8d2698,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,longitude_raw,151°54′43.1′′E,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,no_direct_text_match,,0.00,,56470,aeda66dc208aa691ecd252e6c901721981836f851160b4946458ae49a919ae55,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
