queue_id,digitization_status,source_id,paper_title,response_type,source_file_status,local_relpath,pdf_sha256,pdf_page_count,caption_parse_status,candidate_rank,candidate_score,candidate_type,candidate_label,candidate_page,candidate_text,matched_terms,review_status,selected_for_clipping,reviewer,review_notes,required_clip_naming_rule,required_data_naming_rule
DIG-2b8676ad-growth,needs_figure_id,2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,growth,local_pdf_available,literature/META_ANALYSIS_POOL/INJURY AND REGENERATION OF COMMON REEF-CREST CORALS.pdf,1cc24104a68e64c296bee5ac19098ce87b4ec3220194033a085af6665b24e654,136,parsed,3,15,table,Table 5,16,Table 5.1. A summary of ANCOVA results testing the effects of injury size and frequency of damage on colony growth (cm2) and regeneration (cm2) for each species …………………………………………………………….. 92,growth,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/2b8676ad__growth__fig-<printed-label>_panel-<panel>.png,digitization/data/2b8676ad__growth__fig-<printed-label>_panel-<panel>.csv
DIG-2b8676ad-growth,needs_figure_id,2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,growth,local_pdf_available,literature/META_ANALYSIS_POOL/INJURY AND REGENERATION OF COMMON REEF-CREST CORALS.pdf,1cc24104a68e64c296bee5ac19098ce87b4ec3220194033a085af6665b24e654,136,parsed,4,15,figure,Figure 5,19,"Figure 5.2. (a) Final colony size (cm ) adjusted for initial colony size by ANCOVA showing the effects of injury size and frequency of damage on absolute colony growth for each species. The amount of regeneration (cm2) over nine months, adjusted for initial injury size by ANCOVA, for each injury treatment by species ……………………….. 90",growth,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/2b8676ad__growth__fig-<printed-label>_panel-<panel>.png,digitization/data/2b8676ad__growth__fig-<printed-label>_panel-<panel>.csv
DIG-2b8676ad-growth,needs_figure_id,2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,growth,local_pdf_available,literature/META_ANALYSIS_POOL/INJURY AND REGENERATION OF COMMON REEF-CREST CORALS.pdf,1cc24104a68e64c296bee5ac19098ce87b4ec3220194033a085af6665b24e654,136,parsed,5,15,figure,Figure 5,109,"Figure 5.2. (a) Final colony size (cm2) adjusted for initial colony size by ANCOVA showing the effect of injury size and frequency of damage on absolute colony growth for each species. (b) The amount of regeneration (cm2) over nine months, adjusted for initial injury size by ANCOVA, for each injury treatment by species. (Error bars represent one standard error, and the numbers below each data point correspond to the number of colonies used in the analysis).",growth,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/2b8676ad__growth__fig-<printed-label>_panel-<panel>.png,digitization/data/2b8676ad__growth__fig-<printed-label>_panel-<panel>.csv
DIG-2b8676ad-rate,needs_figure_id,2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/INJURY AND REGENERATION OF COMMON REEF-CREST CORALS.pdf,1cc24104a68e64c296bee5ac19098ce87b4ec3220194033a085af6665b24e654,136,parsed,1,45,figure,Figure 4,88,"Figure 4.2 and 4.3). These results have been discussed in detail below. 4.4.1. Amount of regeneration Rates of recovery varied markedly between injury types, and also between species for breakage injuries (Between Subject Effects, Table 4.1, Figure 4.2) over 24 days. In contrast, there was no difference in recovery for scraping and tissue injures for A. hyacinthus and M. tuberculosa (Figure 4.2). The amount of regeneration of scraping injuries was high during the course of this study (> 75% of the original injury, Figure 4.2). This was in marked contrast to the recovery of tissue and breakage injuries where less than 40% of the injured area was regenerated ( Figure 4.2). However, although the regrowth of lost polyps was slow for breakage injuries, most of the section of the colony that was damaged as a result of breakage was rapidly sealed over within 12 days (also see chapter 3, section 3.4.2). For breakage injuries, the amount of recovery was approximately twice as high for M. tuberculosa as A. hyacinthus (Figure 4.2). The overall amount of recovery of all injuries types was much greater in the first 12 days as compared to the second 12 days (Within Subject Effects for census,...",regeneration|recovery|tissue|area,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/2b8676ad__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/2b8676ad__rate__fig-<printed-label>_panel-<panel>.csv
DIG-2b8676ad-rate,needs_figure_id,2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/INJURY AND REGENERATION OF COMMON REEF-CREST CORALS.pdf,1cc24104a68e64c296bee5ac19098ce87b4ec3220194033a085af6665b24e654,136,parsed,2,35,table,Table 4,16,"Table 4.3. The zone of tissue available for regeneration to original injury area for each injury type and species, and the results of the t-test analysing differences between species in the amount of tissue available for regeneration for each injury type ……………………………………...…… 74",regeneration|tissue|area,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/2b8676ad__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/2b8676ad__rate__fig-<printed-label>_panel-<panel>.csv
DIG-2b8676ad-rate,needs_figure_id,2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/INJURY AND REGENERATION OF COMMON REEF-CREST CORALS.pdf,1cc24104a68e64c296bee5ac19098ce87b4ec3220194033a085af6665b24e654,136,parsed,3,35,table,Table 4,16,Table 4.4. A summary of the repeated measures analysis of covariance (ANCOVA) testing for differences in regeneration between species for breakage injuries and how these patterns change between census after the effect of tissue area available for regeneration has been adjusted for. ………………………….…………………….…..… 75,regeneration|tissue|area,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/2b8676ad__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/2b8676ad__rate__fig-<printed-label>_panel-<panel>.csv
DIG-2b8676ad-rate,needs_figure_id,2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/INJURY AND REGENERATION OF COMMON REEF-CREST CORALS.pdf,1cc24104a68e64c296bee5ac19098ce87b4ec3220194033a085af6665b24e654,136,parsed,4,35,figure,Figure 3,18,Figure 3.1. A photographic series showing the recovery of the tissue and scraping injuries inflicted on Porites over time ……………………………. 49,recovery|tissue|time,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/2b8676ad__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/2b8676ad__rate__fig-<printed-label>_panel-<panel>.csv
DIG-2b8676ad-rate,needs_figure_id,2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/INJURY AND REGENERATION OF COMMON REEF-CREST CORALS.pdf,1cc24104a68e64c296bee5ac19098ce87b4ec3220194033a085af6665b24e654,136,parsed,5,35,figure,Figure 3,68,"Figure 3.1: A photographic series showing the recovery of the tissue and scraping injuries inflicted on Porites australiensis over time, (where a = tissue injury and b = scraping injury). A. Infliction of the injury in August. B. Recovery of injuries after 71 days. Note that the scraping injury has nearly completely regenerated while the unrepaired section of both injuries is overgrown with algae. C. Complete recovery of the scraping injury and partial recovery of the tissue injury. D. The tissue injury is still only partially recovered after 215 days. Scale bar = 1cm.",recovery|tissue|time,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/2b8676ad__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/2b8676ad__rate__fig-<printed-label>_panel-<panel>.csv
DIG-2b8676ad-reproduction,needs_figure_id,2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,reproduction,local_pdf_available,literature/META_ANALYSIS_POOL/INJURY AND REGENERATION OF COMMON REEF-CREST CORALS.pdf,1cc24104a68e64c296bee5ac19098ce87b4ec3220194033a085af6665b24e654,136,parsed,1,25,table,Table 5,16,Table 5.2. A summary of ANOVA results testing colony-wide effects of injury size and frequency of damage on egg volume per polyp (mm3) and polyp fecundity for the three species …………………………………...….. 93,fecundity|egg,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/2b8676ad__reproduction__fig-<printed-label>_panel-<panel>.png,digitization/data/2b8676ad__reproduction__fig-<printed-label>_panel-<panel>.csv
DIG-2b8676ad-reproduction,needs_figure_id,2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,reproduction,local_pdf_available,literature/META_ANALYSIS_POOL/INJURY AND REGENERATION OF COMMON REEF-CREST CORALS.pdf,1cc24104a68e64c296bee5ac19098ce87b4ec3220194033a085af6665b24e654,136,parsed,2,25,figure,Figure 5,110,"Figure 5.3c). No colony-wide effect on egg volume per polyp (mm3) was detected for injury size and frequency of damage (Table 5.2, Figure 5.4c), nor for polyp fecundity from colonies that were repeatedly damaged (Table 5.2, Figure 5.3c).",fecundity|egg,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/2b8676ad__reproduction__fig-<printed-label>_panel-<panel>.png,digitization/data/2b8676ad__reproduction__fig-<printed-label>_panel-<panel>.csv
DIG-2b8676ad-reproduction,needs_figure_id,2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,reproduction,local_pdf_available,literature/META_ANALYSIS_POOL/INJURY AND REGENERATION OF COMMON REEF-CREST CORALS.pdf,1cc24104a68e64c296bee5ac19098ce87b4ec3220194033a085af6665b24e654,136,parsed,3,25,table,Table 5,112,"Table 5.2. Summary of ANOVA results testing colony-wide effects of injury size and frequency on egg volume per polyp (mm3), and the proportion of polyps with mature gonads (polyp fecundity) for the three species.",fecundity|egg,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/2b8676ad__reproduction__fig-<printed-label>_panel-<panel>.png,digitization/data/2b8676ad__reproduction__fig-<printed-label>_panel-<panel>.csv
DIG-2b8676ad-reproduction,needs_figure_id,2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,reproduction,local_pdf_available,literature/META_ANALYSIS_POOL/INJURY AND REGENERATION OF COMMON REEF-CREST CORALS.pdf,1cc24104a68e64c296bee5ac19098ce87b4ec3220194033a085af6665b24e654,136,parsed,4,25,table,Table 5,113,Table 5.3. Summary of ANOVA results testing the localised effects of injury size and frequency on egg volume per polyp (mm3) and proportion of polyps with mature gonads (polyp fecundity) for the three species.,fecundity|egg,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/2b8676ad__reproduction__fig-<printed-label>_panel-<panel>.png,digitization/data/2b8676ad__reproduction__fig-<printed-label>_panel-<panel>.csv
DIG-2b8676ad-reproduction,needs_figure_id,2b8676ad-34ad-450c-8649-095d5be68458,Hall_Injury_and_regeneration_of_common_reef-crest_corals.pdf,reproduction,local_pdf_available,literature/META_ANALYSIS_POOL/INJURY AND REGENERATION OF COMMON REEF-CREST CORALS.pdf,1cc24104a68e64c296bee5ac19098ce87b4ec3220194033a085af6665b24e654,136,parsed,5,10,table,Table 5,16,Table 5.3. A summary of ANOVA results testing the effects of injury (size and frequency of damage) and position (samples taken close to and away from the injury site) on egg volume per polyp (mm3) and,egg,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/2b8676ad__reproduction__fig-<printed-label>_panel-<panel>.png,digitization/data/2b8676ad__reproduction__fig-<printed-label>_panel-<panel>.csv
DIG-58b15640-growth,needs_figure_id,58b15640-3061-4ea9-a606-877701eef38c,"Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",growth,local_pdf_available,"literature/META_ANALYSIS_POOL/Hamman - 2019 - Spatial distribution of damage affects the healing, growth, and morphology of coral.pdf",58520979c9369d64664a3122e4e3fca08234c28c2f83c18d1112b293d5074ebe,12,parsed,1,55,figure,Fig. 3,8,"Fig. 3 Effect of lesion spacing [control: no lesions (N = 13), near: polyps. These findings build on past studies that demonstrate lesion centers separated by 1.2 cm (N = 10), far: 3.5 cm (N = 12)] on this relationship between available resources and tissue coral growth rates at different locations on the colony (represented regeneration. For example, wounds with a greater perimeter: by the angle of growth). Lines give best fits, lightly shaded regions indicate ± 1 SE, and darkly shaded regions indicate the average lesion surface area heal more quickly than similarly sized lesions locations in each treatment (corals had two lesions, with one wound (but with small perimeters) because there is more healthy located to each side of 0°) tissue bordering the lesion that can extend in and heal the lesion (Meesters et al. 1997; Oren et al. 1997a). Similarly, damage differentially affect skeletal growth patterns across smaller lesions heal more quickly than larger lesions (Henry the surface of the coral. When lesions are close together, and Hart 2005). there is a local reduction in linear extension near the lesion Previous studies have noted that lesions in clusters heal location, while...",growth|extension|linear|skeletal|area,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/58b15640__growth__fig-<printed-label>_panel-<panel>.png,digitization/data/58b15640__growth__fig-<printed-label>_panel-<panel>.csv
